label	CRX_Corbo	VSX2.MA0726.1	RAX2.MA0717.1	VSX2_e14.5.MEME-1	E80A_atacLost.MEME-19	K88N_atacGain.STREME-1	K88N_chipGain.MEME.1	RORB_HUMAN.MA1150.1	NRL_HUMAN.MA0842.1	Nr2e3_MOUSE.MA0164.1	GFI1_MOUSE.H11MO.0.C	PRDM1.MA0508.2	PRDM1.MA0508.3	NEUROD1_HUMAN.MA1109.1	ASCL1_HUMAN.MA1100.1	ATOH7_HUMAN.MA1468.1	Bhlhe40_MOUSE.MA0464.1
peak.127	0.526862164748757	2.848186854288008e-05	0.001819066653808627	1.3410639522567254e-10	9.625854318817243e-07	5.7361935019266345e-12	4.627701902606408e-13	5.265832995575702e-09	0.00017278704670901408	1.6964465845754877e-11	7.899490587518808e-05	4.6043672610631366e-17	1.759647744179389e-09	9.944268549407106e-12	3.893008026994541e-09	9.272608292223591e-14	2.373106274081451e-23
peak.128	0.39054947371478504	3.254710869465936e-05	0.00154071230622681	2.8451265127551834e-13	1.0731790568865131e-06	6.772179200260338e-10	2.18602298399466e-15	3.347210369195348e-08	2.2817381681521225e-08	1.7085469679709962e-11	1.4211926436736428e-05	2.690714234404802e-11	4.0525739712770244e-07	3.716546494570658e-08	6.1140859783559044e-12	2.3748650444449195e-13	1.7267125284646152e-17
peak.129	0.7444105791642679	1.0062659121798836e-08	4.819375204321062e-06	1.3497513356369668e-17	7.154840573227477e-10	1.5944305471710928e-14	3.0021694322238685e-14	2.255262150905399e-06	3.1090379814037864e-06	6.16571019646984e-06	7.2754342081051e-05	5.3368300536913563e-14	5.386731547086334e-06	5.000305403739429e-09	1.4775020336998015e-13	6.845695081537935e-10	3.4544110503266183e-13
peak.130	0.005733721437741763	9.988206762381122e-05	0.000294779005232688	1.1015229682573994e-14	2.113625468612423e-10	6.226801163176118e-12	1.2680005928741575e-18	1.9034079293880018e-06	1.927003658958106e-08	0.13541180058734587	9.454448597469047e-05	1.22878950579496e-17	3.357922942848756e-09	2.2843338252155323e-06	3.0039734370190257e-06	4.074179813344277e-05	1.869142421049555e-15
peak.131	0.38341534617148715	1.5743589134386123e-05	0.017578505374062407	1.2691221364923746e-12	1.32372951948191e-08	1.664702808670438e-05	0.008233535800257165	9.80536683507628e-07	6.647738687119919e-06	1.494877635894727e-10	1.6755699904138997e-05	8.220198165238273e-11	5.501886186842144e-06	2.404525829829547e-08	3.4134648887006465e-08	6.753746082324762e-16	3.398733312467967e-15
peak.132	0.16504263594541357	0.0007913907010971455	0.0052463843154768874	4.002325457916198e-08	7.637975862617297e-06	9.448082549331875e-08	4.1699937947851056e-11	1.1795914265729102e-07	6.738897777835086e-07	3.3158957931540694e-20	0.000179214395838799	2.1872380591163316e-11	1.6364136440870676e-07	1.3690217180847848e-12	1.5241974091777499e-12	1.2552493267414695e-14	5.354999795713804e-20
peak.133	0.35989366455071187	0.0014212373501803635	0.06967820208654288	5.5144052950132904e-14	0.2649868312322235	2.59475576726393e-10	3.4908732502866705e-11	7.481801042939339e-06	4.636216480881417e-09	1.690524686082866e-11	9.338547053134282e-09	2.8644373498437816e-12	1.7454789799484996e-09	3.149306251779177e-14	8.793083594807839e-18	1.3926017086156547e-16	3.7745054386517357e-13
peak.134	0.1742253011336856	0.002025500519069482	0.0025341919558478252	8.388861806906088e-09	1.0196705041400178e-10	0.000570176100834668	8.805046361412228e-06	4.74226770983429e-09	5.291843428095626e-06	2.4141891701741968e-11	1.3043858877479067e-08	3.847397562726831e-14	9.911873066453534e-09	1.0520809871303925e-14	1.2818697602503753e-11	6.856085325094706e-14	7.970475900302982e-18
peak.135	0.36298783158579795	0.00018847254955753654	1.6028521170394774e-05	1.2818037639024547e-13	8.420734050785428e-12	1.648655005260189e-11	2.5880388078634844e-13	4.899282195204514e-06	5.426936965421192e-06	0.0805832248475764	1.6389753207817918e-07	7.84510430440764e-12	1.2968763701348717e-05	1.2361175238726977e-09	1.8584328087065317e-08	7.639377257421495e-10	4.4245880074055256e-15
peak.136	0.0024904457966110284	0.00018015427020045475	0.00036878577947827625	4.383497449839552e-11	6.2137645671043105e-09	1.4230950715647913e-11	5.004190035402482e-19	5.158516349352657e-09	0.00032422851795755936	1.6633037449542753e-10	4.5529794363455175e-14	2.105245428211236e-10	7.951664581763986e-10	1.2894978356861002e-10	2.449175925113049e-09	1.804551570186072e-13	3.867054496910997e-21
peak.137	0.0021913663208654654	4.804750721418399e-07	1.8897015889881078e-05	1.1961093174795615e-17	0.00014471393192823357	1.1109515494292743e-06	1.7073329935838514e-07	4.153444254954227e-09	0.015660937858789324	1.735548661549231e-10	7.742542882102164e-12	2.8147961905327756e-12	7.219394015863818e-09	4.924699205581623e-06	3.0212331048939852e-09	1.4731236797924464e-09	4.909692061352695e-13
peak.138	7.955342209680484e-05	0.00019878320663597714	0.002288373110077426	1.1090345284191247e-10	1.5614409525569595e-08	1.3508619060009095e-10	5.593812624886554e-18	0.1198567204716673	5.1668157109288264e-08	4.1651295893238775e-15	1.5096343472590413e-15	5.645923989475653e-12	6.240512518386896e-08	0.049791467344549756	1.8108582282412368e-08	0.0008390615062985365	1.142059729602494e-15
peak.139	0.3470496994411786	3.0120640613915135e-05	0.0004351080732734476	4.553318831275368e-14	3.288191799580283e-15	1.7801011279278418e-09	3.032354951053086e-14	1.7729012215001254e-07	0.00011056201287246641	2.8699944753161227e-10	2.5917722784886547e-07	3.0921296201639597e-09	5.627634614068139e-09	4.785840671792857e-07	6.431488941567574e-09	1.6569633437877002e-07	2.0738206167500123e-15
peak.140	0.8588040351948735	5.2072245636363757e-08	6.478878744553956e-06	9.219593452943032e-15	3.5339474567825546e-07	1.0784390483573e-12	1.6056883446963807e-19	3.0358644211630407e-06	2.3698999022872046e-05	1.3891858316967546e-10	1.3544990190810656e-06	5.855162422499961e-12	5.623233341248624e-07	4.035610499038565e-12	2.9929604217713643e-12	2.6633203591281212e-09	3.660658112525664e-16
peak.141	0.019269120658765217	7.582020371732839e-07	1.0762015575191886e-05	3.077031356211066e-14	7.884783799877012e-08	1.1492108874314384e-09	2.1851101404749874e-15	4.718145294845265e-07	0.00026564561490159124	4.16512623149149e-15	0.0030167941138387446	1.8070291557601812e-12	3.088774886807319e-11	0.07606925217599536	1.7097615133425339e-09	0.0002354710177998306	0.00017107458425480923
peak.142	0.3475337370932632	5.767103840822983e-06	5.7126593215329243e-05	2.1680845728952394e-11	1.2475404651598505e-14	1.0696269868927e-14	3.8840038742427884e-19	5.25835430473403e-09	1.7937119212981586e-05	1.7362316350183315e-10	3.88418775090211e-14	1.7196291977155276e-13	4.5502035179564414e-09	1.2669517464611926e-10	5.390597232445073e-15	4.215176286506476e-09	1.4294732061203744e-16
peak.143	0.0026504090209677734	8.410965337405838e-06	0.0037010257883833973	1.1056034981586961e-07	1.1453857550591883e-19	4.375766232256485e-18	4.413889170509569e-21	3.405968524798627e-08	5.05328270739348e-06	3.063621283561878e-11	0.00024457842756406793	1.1133067470312218e-13	4.5227578414660526e-13	1.6541669505699956e-12	1.023158025660383e-08	1.4512353085839264e-09	0.0795762313056814
peak.144	0.0073650638721242745	0.2591961022105236	0.5675388447636096	0.00022596985337909053	9.465764184873455e-13	2.5998192134925594e-07	8.725619407693024e-15	9.668332524297982e-09	4.975994023030533e-05	0.7724781269695782	4.213787694717334e-08	4.1659824504387855e-09	2.409513069119736e-08	4.335957752052318e-08	5.2656458421193626e-12	1.7876847150574401e-10	3.763975380727655e-25
peak.145	0.416907294511678	1.840925494244387e-05	0.0004255133319278422	1.9349888546732588e-16	2.6126579020030196e-08	7.092401929183357e-10	3.072671184186127e-13	4.437714089109999e-08	4.2765875332740363e-07	7.240003496001698e-15	7.7992245755567e-08	3.2575140398154605e-12	7.56515000086892e-09	2.359811402523306e-10	2.6934707771298755e-06	1.5221556830150937e-10	6.554858618658868e-17
peak.146	0.07740029376796699	1.0563684116472094e-05	0.005103063446123867	2.2685100215040696e-11	1.6550842341886186e-05	1.8581717533218375e-10	8.937578565605743e-12	1.7303984258877302e-08	1.0969471324947395e-07	4.103156840813889e-11	0.00022590816704350298	2.549463433363793e-16	2.9189436878771283e-12	5.897405770422639e-06	1.6809577587563577e-05	1.7001827829511257e-06	5.6350598339978696e-11
peak.147	0.0052324929923045415	0.00017393056940054409	0.00034565820419703666	3.0689365743209045e-14	8.785348458216326e-19	6.802754631539387e-17	1.1833954889045897e-22	3.630206596583602e-11	2.1979947659474645e-09	1.6705330507377776e-10	1.3444687405863544e-16	1.5703325097560872e-17	3.1841788400217855e-10	1.2153538633727005e-08	2.5706694887925764e-06	5.736415582435692e-09	5.033077926724523e-13
peak.148	0.006865213323108229	0.0004771268406501898	0.0043316879484258716	1.3875523618572599e-07	5.240156891660639e-13	2.7289856461086594e-06	6.098487284959695e-09	1.4189530442043597e-05	0.0011222352680293683	6.338407693115016e-14	3.450657739574761e-08	0.004916820568969592	0.0002809596260495626	1.8799080419301473e-07	6.404682084001897e-07	1.4816885545942557e-08	7.632068469192196e-18
peak.149	0.00017943458225622776	5.752613552403073e-11	1.1679115529719685e-07	1.357608192702269e-24	3.108113106827234e-24	1.1506010695920199e-17	1.0536027524708682e-24	6.375492824542962e-12	3.0453943328465487e-06	3.924108254620689e-20	2.875036665929006e-08	1.7285306979996028e-13	5.438870797301762e-10	9.692578744656874e-12	1.2475552134736789e-12	5.338772472382726e-11	0.03217056993485496
peak.150	0.0804812438863251	0.0005016657036101894	0.00787555871681717	2.4280457250196193e-11	5.2260286629085996e-05	0.0016601867558453708	0.33680435246449114	3.104857143488957e-08	3.799720286961615e-07	4.110219239857751e-11	4.0437072524166707e-07	1.9939046293426422e-16	2.0700507918421936e-08	6.96231562685775e-13	1.3979366300178069e-13	2.2517245975117157e-10	2.3792298922488924e-15
peak.151	0.0055351993785673044	1.0471714471078418e-09	2.4819715734657446e-07	3.704257638744439e-19	6.362184176913996e-09	1.3072250665342984e-11	2.68067184362219e-22	2.393928067726742e-09	0.02958532672293049	0.1249644632050138	1.8157809416243849e-06	7.003951385201997e-18	3.001827729164558e-08	1.3713087477337061e-08	1.6254647369590643e-11	7.463015829428171e-06	2.4834597640906823e-18
peak.152	0.07305620771192195	1.1394777841471762e-09	7.926212229470719e-07	3.629282083200143e-16	1.0350890005874462e-13	5.1133746548836016e-11	7.12327725899004e-11	1.997623034872578e-08	1.703449732761725e-05	1.800605923305661e-10	2.3665586881925113e-12	1.7663336942802524e-13	4.3704052915993406e-11	2.916366207282611e-06	5.552411659316134e-11	0.0001351213181202414	2.112579527882161e-11
peak.153	0.26132018402751217	7.234936591690393e-07	0.00013921803290706746	1.7582477438866701e-10	5.2701216302624516e-05	2.2209347127102517e-08	1.0062807812283518e-12	5.778046010040497e-08	5.191928048957437e-05	3.0640377940131493e-11	2.4263625899696366e-06	1.9878175297599083e-11	4.05467158491598e-10	2.41839401261238e-11	2.5631688482391983e-12	1.2923265964016327e-07	2.8582052695619267e-18
peak.154	0.02924148935529851	5.498857720928649e-05	0.0010727842762454282	7.348451959639295e-09	1.5617865040646318e-06	9.757483856308457e-11	5.7828655131359675e-15	0.010975269738602172	2.6408436722804217e-05	1.775078795393661e-10	5.328874195203303e-05	3.975699353219456e-12	3.821889845539327e-11	8.20108650792752e-05	4.526649723351356e-07	0.08875317244463278	3.4569927170963034e-10
peak.155	0.28483168403915016	1.54757327705291e-05	0.008584574343337965	8.912197137838152e-14	0.0002781011432257295	1.8053034665012472e-11	8.25206150763048e-10	6.592684552743019e-07	1.332670680078955e-05	3.064037794480014e-11	7.27509946751496e-05	3.2342076799657824e-11	1.1247307897799246e-09	1.5350980955966324e-12	1.5888262499646877e-14	1.7236443669303135e-14	3.3826109147453016e-22
peak.156	0.12034261239326974	7.706064456186511e-06	0.00018026963308333114	8.905417148989482e-14	2.020115783788592e-11	7.774274799152684e-12	2.0039315353911684e-15	1.1608115983397366e-06	8.733489130707941e-05	0.12496446301274504	1.0709820754852954e-08	1.56782967465577e-10	0.00012610174977531312	3.7607638495519973e-13	1.4351346281868358e-14	4.598704471430064e-08	5.466609719014779e-23
peak.157	0.19411412335335843	0.00039445761131168445	0.0026811070270744103	1.0206886465836318e-10	2.7802574337114617e-13	5.229026617118153e-13	4.782072313640101e-20	2.0174309024090453e-07	2.606379949238439e-07	1.0402595514350543e-11	4.9380714698741696e-12	6.304214595967338e-10	0.17080725820870413	1.3121228533530035e-10	1.918691745078993e-14	4.8529388365570834e-09	1.3731819548568658e-16
peak.158	0.140724139507208	7.028565671445209e-05	0.00029781831351650327	3.235510351369868e-11	1.5883376254064328e-12	7.559641932590167e-12	1.2021987478582784e-14	9.098457362603024e-06	2.6590935295607813e-05	1.8690276886124207e-11	6.540196814252396e-12	2.0955711576002157e-09	3.514885754538499e-06	2.430936328060689e-06	0.00010117006928285449	4.141138090877694e-05	8.972085973239327e-05
peak.159	0.019864705679022363	2.6704899447063183e-05	0.00048223511167940777	4.715517636157303e-12	1.9462731100392223e-05	2.3853428616457927e-09	1.2698974686927937e-07	1.5911551501836239e-06	0.0002163663768086977	7.240003880644768e-15	8.490199373524557e-10	3.8249468301477885e-09	5.204574551268106e-05	0.0002327312089309318	2.682010146724278e-07	0.00014935779298116793	2.333881738321538e-07
peak.160	0.014477576032590995	1.6458967947270094e-05	0.0007388224364508228	1.54515560308721e-15	4.772532478408724e-17	1.5191927834714347e-16	7.011317809728268e-24	5.24609278557327e-09	1.4453354823729974e-05	1.4298203739815717e-10	8.977254161919604e-09	2.337064147121798e-11	6.771122688659277e-11	7.691396403488768e-08	3.8797618182146625e-08	0.0002965954976268352	0.00978899948198123
peak.161	0.2215989708187685	4.468142751712113e-09	2.736766046233143e-06	3.105803904236699e-19	2.4858898659838533e-12	1.687009063517281e-09	1.6785059604926594e-12	1.8704879294770284e-08	0.00011074131930513602	6.338408229236803e-14	0.0012680741594999385	3.868602797605057e-11	0.00012690434614889224	6.72694741974934e-11	1.8055403600022144e-13	2.1523887417765313e-05	2.3345200684554394e-15
peak.162	0.22882587682916017	5.520957030268275e-05	0.001082266453514256	6.548025014121435e-14	1.6194076275804824e-07	5.066340582079152e-06	1.5376371238702068e-08	1.5658158107127942e-07	2.3190861297907242e-07	6.338409707205727e-14	0.0010227738957645143	5.4113901583287754e-18	8.336455342727209e-11	2.3695433597265342e-06	3.764860706475577e-12	1.3577911054524862e-05	5.171195976227201e-13
peak.163	0.5261002441893423	1.161091337288618e-07	6.638048504554753e-05	2.5076960475565664e-17	2.9385173344294486e-12	1.9031463825749433e-10	2.08333384355753e-16	2.695046787171049e-07	4.6164537467454704e-08	5.966101154868321e-05	8.928740365015287e-07	1.2200841170818539e-17	9.723829732308493e-07	7.989503353833256e-08	1.024240719638255e-08	2.6350156846547177e-11	1.5011570026159424e-16
peak.164	0.005904138172444898	0.00017633280457437042	0.005233251978554155	1.248912645565124e-10	0.0029080866817229514	1.2442320501269472e-10	1.0311811152629222e-11	3.0295683292769234e-06	5.818331574251893e-07	1.6634410623571002e-10	1.3532676670321532e-11	9.33530666497128e-07	8.045086245580519e-10	8.432322220484408e-11	6.533789134015715e-13	3.5842062475792296e-13	1.4288016576616827e-16
peak.165	0.006949410844694036	1.1054826163296833e-08	3.037733725029548e-06	1.6961896546699373e-14	2.201897883957379e-06	3.2640969563473057e-13	4.2277018933334827e-19	4.390679986512593e-10	0.0005388238578929086	2.0790711147816487e-11	0.0003081088412083034	1.4028746727552652e-12	3.3009987094915237e-11	3.6377237946561757e-10	2.7730116304381676e-07	1.843755336007734e-08	3.653646176654101e-16
peak.166	0.019027214967630407	4.374998622191295e-06	0.00017735315791330282	1.0938296591973663e-12	0.12479598587707696	1.3838464500538076e-07	4.973683982866997e-10	4.477825601284753e-08	0.0016938824714630592	7.481966957084838e-16	2.562013528400756e-09	5.975470472116532e-18	1.4780685219884169e-06	4.3877725553613815e-09	0.00014834663189613648	1.028968805478564e-09	4.506106959886962e-14
peak.167	0.0059840457934611695	0.0004540374073197645	0.011865807951541815	3.9409684272339084e-10	8.061492779982761e-07	1.7739273232152033e-07	1.243973902496725e-10	4.2059025964649194e-07	0.00026089333554450716	4.1651516086024e-15	3.930482769419456e-06	2.8371007138719287e-18	1.0296232815229983e-09	6.9236639556706356e-12	2.8797095841123334e-13	3.564434376186307e-08	8.478872039518293e-17
peak.168	0.2591522509694661	8.588911441269074e-08	2.8407426379601444e-05	1.744378422622225e-11	0.0022859511587056246	6.522928626623741e-12	2.7887370215341654e-10	1.855237611027857e-09	3.018944907787468e-07	1.6908321728545486e-11	2.675449610048245e-12	1.453377620131252e-12	7.558468964431466e-12	3.30628955316712e-11	5.098028803790436e-12	2.2639956604791488e-07	1.907698346357003e-09
peak.169	0.000879309137773019	1.0499583888027813	0.92181451658713	0.05406294046588689	2.199979642403709e-06	2.324042990418668e-12	3.4163595369786046e-17	7.560892579063225e-05	4.02478794967291e-05	3.2293347207894336e-12	2.210415171696479e-08	2.2785462202404566e-13	1.7412855133672338e-09	3.4266761538414768e-06	0.0008356952775799471	7.409081477548499e-06	1.0940154945235397e-06
peak.170	8.409057035610392e-05	2.6354916399869457e-06	0.0003199411930828668	1.658310068593376e-18	3.4595375101655116e-21	1.9618533398860675e-14	1.2945794183069776e-16	3.769097432944801e-07	7.848508542677767e-09	1.4291865333323315e-10	8.645930321891322e-12	2.9654462382205216e-09	8.273687177903389e-08	7.241500324117266e-07	2.6836191362160595e-12	5.502811143009745e-11	4.42754198087398e-20
peak.171	0.002395593975904516	3.8077619765852376e-08	7.769818698818803e-06	8.402854667895439e-15	2.476579865634089e-06	1.1512803006089557e-12	2.4725332382489442e-17	9.59299153531099e-06	0.0003544238407852347	1.976853527650691e-10	2.3473176530062324e-05	1.0810764038904631e-09	9.350232543922999e-11	4.695778126650043e-10	6.00090556112886e-11	7.108703359772805e-12	8.239036420021646e-13
peak.172	0.5328542056990677	6.217182793467933e-06	0.0002626706918699703	1.6819195413609628e-14	1.4479314261430662e-12	9.954469520315237e-13	5.717774722279179e-17	5.293531665123206e-08	1.21057236446753e-06	2.6828317022011595e-10	0.0058015525403926176	2.8127222288441614e-10	3.115392232140032e-06	0.011803052579375398	7.399590343386729e-10	8.226946026812419e-05	7.111748085353385e-17
peak.173	0.004525023048329168	0.0001010409506527859	0.0007540930397784987	1.136729170811841e-12	2.6122999125157635e-14	4.718108410318481e-14	1.3931987879460646e-21	1.2113090066493056e-07	5.285361009265474e-08	1.7624760471129385e-11	0.0010358585367145623	7.016177911286204e-11	1.1556626703154286e-10	9.672576300746e-12	6.933234850747101e-13	4.630461406931376e-13	5.350984671162431e-21
peak.174	0.18780238963131304	1.2638439450349073e-07	1.7439257510322026e-05	2.832449956572271e-15	0.0019752273233179084	2.837671989546571e-07	6.283326498417221e-13	4.605448490982466e-08	0.0009406577155783215	3.637350807248318e-11	9.882930759460571e-07	1.7308124265408247e-18	1.747530584917524e-08	3.181057675045362e-09	3.702544457554963e-08	3.142049751364348e-11	5.466524155532012e-17
peak.175	3.5450208766292373e-06	7.320477543059159e-06	0.0005221184243629789	1.0476051901508419e-10	3.473883478825346e-17	4.592582893188344e-19	1.4069649723150333e-25	2.5626358125539364e-10	1.5023932709116485e-07	1.3575263256614835e-10	7.693536546305973e-09	1.1319747248860443e-17	1.924640463965206e-09	4.597696492016119e-09	2.0828638292738423e-08	4.4895142698796205e-10	2.3584275374934755e-14
peak.176	0.38038271885207936	5.1481982415267397e-08	4.625982475746442e-06	3.402528631891285e-17	1.2272206465104536e-21	5.194991984620026e-15	1.1943247573593646e-18	1.0569088180107102e-09	1.4387579173669103e-06	6.338408365820528e-14	6.022990984673871e-08	1.138703689318862e-13	2.73298511046415e-07	3.347023820917502e-09	6.636717920768694e-08	7.313484766069181e-11	1.6450704051377733e-13
peak.177	8.072857216360589e-05	4.2091980576791854e-10	1.0237098621108582e-07	1.3036060871790067e-20	3.4384759576297138e-18	2.1616188861892036e-19	9.784801545130487e-23	4.581696945271247e-07	2.317386521126164e-07	7.481855212776532e-16	1.2626098984226236e-14	9.170156111343724e-13	2.1773097066286558e-09	1.1464377048033104e-12	6.469228426085568e-13	2.1117159079449834e-11	3.5116208806404e-17
peak.178	0.00266535407844483	0.0004062875232285458	0.001563191037331171	4.87377293547068e-10	2.248395762397847e-09	2.341810965605903e-12	5.507154477936377e-15	8.164681463361429e-10	0.0848197235714781	1.7625508663125196e-11	9.836941159675667e-07	7.267527791227541e-13	1.2366908697640844e-08	0.03242792872429275	6.046814679243987e-06	0.0031525817536752847	6.859707194333273e-12
peak.179	1.0296297104375082e-06	2.428505835550503e-09	2.2324489905590418e-05	3.630406456836188e-18	1.3949671207421264e-19	8.644914467343626e-15	4.232202397131989e-27	1.3725089330253364e-07	5.930118400824884e-09	4.913289988247647e-15	1.4078177682353811e-15	4.28510368672307e-15	1.1487732161016416e-10	3.3079416543503165e-10	3.9976187104824675e-09	3.329399437492722e-11	1.4311944024238322e-19
peak.180	0.07187781073789212	2.2389244340620403e-06	5.337720073941077e-05	8.610714002554768e-13	4.373038252241185e-13	4.9624494253974645e-12	2.978593305885659e-17	7.047273866893495e-09	4.818631705826522e-07	1.762476047221435e-11	1.0256414458187277e-06	9.519566296377675e-14	4.2555232226475844e-05	2.9867584900174375e-11	2.9909469863846004e-12	5.778671177930729e-12	1.0895802194639746e-13
peak.181	0.025319905357089043	7.290180214103528e-07	4.688589494571586e-05	5.1903245927500297e-08	5.066342116628497e-18	1.3091074688810012e-16	3.47332677098042e-26	3.6420615245479525e-07	0.0021991558477811785	6.338411578572833e-14	0.00010401976736311773	4.1271258721283734e-10	4.410519283263651e-08	1.671360644618212e-11	4.6439366382390546e-12	1.9999917322936513e-11	3.691738720949247e-14
peak.182	1.41058876922698e-05	1.7064209030820157e-10	7.884259062407982e-07	1.0900745182992963e-21	7.549946278070905e-25	6.199911574697086e-23	3.565282538499251e-24	1.2839883693064304e-07	0.00024979521173767224	5.203587493328952e-20	7.619586171838806e-12	3.10233665305716e-10	4.335394116846948e-09	3.38651731432625e-10	1.2333814416622142e-11	8.169731787072859e-13	8.178686715085042e-22
peak.183	0.22523963052397192	1.0716005102420799e-06	5.102637169624554e-05	8.072535188697563e-09	9.047266303706988e-23	2.561693596086108e-17	6.857504692701506e-22	0.0005860260595055563	6.20950491626664e-06	6.338413316796831e-14	5.191921424256715e-07	2.1820785347934275e-10	1.0245365743301324e-05	3.1055948588066155e-10	6.971939627758906e-10	7.511192520499923e-08	0.0007589359808943969
peak.184	7.301537957763028e-05	1.6848842483983963e-10	3.6215633224982357e-07	4.1880259065401475e-22	1.709370745050775e-16	2.1753618914274055e-13	2.8387188694017564e-19	3.4895014207386107e-12	3.3953031476688314e-07	1.862074053988785e-20	1.907690812246631e-17	1.507209346465147e-09	7.454947415846944e-07	7.848248390494077e-09	7.810643415546464e-08	1.4522265996765635e-07	4.500604897099377e-16
peak.185	0.14959657561850548	0.010404448391078746	0.061925475851856995	2.6385057210851867e-06	0.1200464113961664	6.659670337365881e-06	6.598579477986667e-06	8.121312544629653e-06	3.1966525669286554e-05	3.164735194649701e-10	1.2074476387105428e-08	5.904326846464949e-11	2.172376505701896e-09	3.128881269355007e-10	2.973837213123091e-12	1.2950644868837888e-08	5.588751291320877e-19
peak.186	0.07740823330352274	1.4840329746807906e-05	0.00030023891978497646	1.6942033861715218e-12	2.543229322495539e-16	7.474325948197019e-14	5.817281320322174e-20	5.2232385372413834e-11	8.510775867454561e-05	1.6908321736752152e-11	2.7496151010699074e-08	8.345509518576976e-13	9.14797055251904e-06	5.350472624981698e-07	1.1823437249594515e-05	9.729361365971746e-07	8.772600586492288e-07
peak.187	0.23845284076110423	0.00024362095768923824	0.001341034965427539	3.4143794012837564e-08	1.762178919762492e-06	3.191544857024218e-10	1.4732968083709942e-15	0.003345221460586613	8.896039064771771e-05	4.280395212062168e-10	9.955580906938604e-10	1.6110038968806886e-11	1.504705031312857e-08	2.5208597862763978e-06	4.1363268658585554e-10	0.04652463818323934	2.9112820877496066e-07
peak.188	0.5318858744557471	2.7234819459412877e-05	8.266747449951582e-05	1.3411056179148102e-10	2.3330526463631106e-12	1.0416307019036772e-13	6.841985948334615e-16	3.017976198544412e-07	0.00020054354539121558	1.7672081679387526e-10	1.656857854844359e-09	7.485575606571801e-15	3.606157053921971e-12	3.0064697683535683e-07	9.090457579161483e-11	0.1903862552820642	1.8160971699832525e-08
peak.189	5.919683340978005e-06	1.6362764781755284e-06	0.0001389601387781735	5.0606625944742084e-15	3.178396060304932e-20	7.493804975999313e-21	4.277487351732421e-32	8.102865251691579e-08	4.561840306812436e-07	1.429228184518266e-10	4.455561896597178e-14	6.778189208881881e-14	2.3796037164287036e-10	1.0726370610607005e-11	5.359170074126005e-13	9.441525707231845e-11	6.815079309854682e-14
peak.190	0.19885165623300582	3.1531356204850305e-07	6.485737893878463e-05	4.606079994829158e-16	4.8673157113983486e-15	3.0197786142196763e-15	2.3761646396983466e-17	2.9493928492502195e-08	8.342609267900701e-07	2.413048664450135e-11	6.407303580347333e-06	9.916868257817779e-09	5.447308589685703e-10	7.827090826161883e-08	6.897783035473979e-10	4.053703828813887e-10	5.394400042661434e-17
peak.191	0.3829740538828323	8.807491211350196e-07	7.972683082954493e-05	1.560954914332299e-07	2.722180467509169e-19	1.3829869612460857e-18	1.928514178349542e-27	6.967441353710217e-11	5.192611342451496e-06	2.7137849681544727e-10	3.793948588210093e-09	1.8540527141697025e-17	8.702227633083026e-07	7.268582155560394e-07	1.3847952870509416e-06	2.925555384993256e-06	2.6082229805262186e-16
peak.192	0.548434557007231	7.840388156673855e-09	2.3643665444143685e-06	1.5518488360558318e-17	7.906891067855544e-13	5.572284789141083e-14	1.422512134709286e-17	4.618951368467096e-08	7.394691767131601e-08	1.4291865334883217e-10	2.2930652031031472e-06	1.3575296592675565e-12	8.483493172603815e-11	1.59649993037397e-11	5.01765531459375e-11	7.445576299201341e-09	1.4571650083292088e-16
peak.193	0.4749306056780481	5.886859040619803e-06	0.0016784313503208947	3.2387311919412883e-10	2.3211199072838335e-05	4.739320910989267e-08	6.125516461444762e-13	4.424793939700979e-09	4.828871066740497e-06	2.4130486663648567e-11	1.4240222730067497e-05	1.5452709771459714e-14	1.6796409306649926e-11	1.3739086467802069e-11	1.0094941476770938e-14	2.842341984001709e-13	2.5740906126429475e-16
peak.194	0.02800437050864921	0.0002503042338934454	0.0015166162632392068	1.9395087188690247e-11	0.044924855389447	1.3496070850489146e-08	1.4713268314706145e-09	4.952504372919724e-09	1.1844832242731027e-06	1.5121590128699362e-10	6.173436086292327e-10	9.531939021945082e-12	2.826088788334606e-05	1.407518926180581e-12	7.012689401492868e-13	1.2312177419917244e-13	5.4101213298249454e-20
peak.195	0.22355570997112065	8.900485008958758e-08	3.0385184429982325e-05	4.800304023434935e-20	1.8953186239017636e-14	6.781132484283836e-16	4.4774490096881705e-23	1.8341356306155278e-05	3.613264734920652e-07	3.432354215830755e-05	1.597624748001552e-05	1.4999589740799174e-11	6.747129408962406e-05	1.5762093457523334e-11	5.050342771123161e-12	1.934623336494715e-16	2.613308508597805e-16
peak.196	0.14651037873418588	0.02992203767227481	0.47525652558285586	2.4781514512309715e-07	0.004121270973065771	3.993691333152983e-05	0.01325042805902111	3.247107594542084e-07	1.3992849501667763e-06	2.7137849682389237e-10	8.835064058729006e-10	3.286601731355898e-10	3.558747025206514e-08	9.250037301793054e-10	4.1364155743168815e-09	1.562568886868898e-07	7.528369633500987e-13
